HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.TranscriptionTexts,Approve,Reject
38B7Q9C28GZILA96TPEMT4YKRH7962,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:46 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:53 PDT 2015,,,33IZTU6J82VGVONUTLS4YWBE4DZXS3,A1WDUICI1FG9F,Approved,Mon Oct 12 12:30:51 PDT 2015,Mon Oct 12 12:46:00 PDT 2015,Tue Oct 13 00:46:00 PDT 2015,2015-10-13 07:50:17 UTC,,,909,100% (13/13),100% (13/13),100% (13/13),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0906.gif,"Place 6 blocks in a 2 by 3 rectangle pattern with the longer sides facing up and down.
Place 1 block to the right of the bottom right corner of the 2 by 3 rectangle.
Place a column of 2 blocks on top of the middle block of the top row of the 2 by 3 rectangle.
Of this newly added column of two blocks, place 1 block to the left of the top most block.",X,
33J5JKFMK6SPGQ3ARPRA8WCPRQ93QC,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:27 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:33 PDT 2015,,,3ZSY5X72NY5H009PD553P9FP67JROC,A24L9F9PD7ADP7,Approved,Mon Oct 12 13:28:02 PDT 2015,Mon Oct 12 16:13:15 PDT 2015,Tue Oct 13 04:13:15 PDT 2015,2015-10-13 11:15:16 UTC,,,9913,100% (21/21),100% (21/21),100% (21/21),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0015.gif,"Create a square of blocks that is three blocks on each side
Leave the middle space blank
Place two blocks horizontally under the two most left blocks on the bottom of the square",X,
33J5JKFMK6SPGQ3ARPRA8WCPRQ93QC,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:27 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:33 PDT 2015,,,3BWI6RSP7H3L6QCLAD41FGUB1T2E7F,A18ZUFGMNOVI2Y,Approved,Mon Oct 12 11:10:44 PDT 2015,Mon Oct 12 11:15:54 PDT 2015,Mon Oct 12 23:15:54 PDT 2015,2015-10-13 06:20:18 UTC,,,310,100% (12/12),100% (12/12),100% (12/12),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0015.gif,"Place three blocks in a row
Place three more blocks vertically down from the block farthest to the left
Place two blocks vertically down from the block farthest to the right
Place a block between the two on the third row down
place a block under the last block placed",X,
35A1YQPVFEAFD72VS0AUERJNECKI5F,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:38 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:12 PDT 2015,,,3SBEHTYCWOXG1FA8T5KSD8C0XLUIY5,A31A4YKVSOYRVS,Approved,Mon Oct 12 12:49:29 PDT 2015,Mon Oct 12 12:52:17 PDT 2015,Tue Oct 13 00:52:17 PDT 2015,Mon Oct 12 23:43:09 PDT 2015,,,168,100% (38/38),100% (38/38),100% (38/38),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0399.gif,"make a stack of five blocks
on the right of that stack, move upwards one space and add a block correlating with the second block of the former stack
now move to the left of the five block stack and move up to the block that corresponds with the second block of the five block stack
place a black block and then move to the block that corresponds with the fourth block of the five block stack
place a block then move one row to the left and move downwards two spaces and place another block
finally move exactly to the left of the last block and place another block.",X,
35A1YQPVFEAFD72VS0AUERJNECKI5F,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:38 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:12 PDT 2015,,,3YMTUJH0DTAQCMCZYAVPBQA2D104TC,A2WKZI3JQCE3Z6,Approved,Mon Oct 12 11:24:38 PDT 2015,Mon Oct 12 11:25:30 PDT 2015,Mon Oct 12 23:25:30 PDT 2015,Mon Oct 12 22:23:23 PDT 2015,,,52,100% (134/134),100% (134/134),100% (134/134),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0399.gif,"Place a block.
Move down a row and place two blcoks with the last one under the previous block.
Move down and place one under the previous row's last block.
Move downa nd place 5 blocks in a row, with the 2nd to last under the preious block.
Move down and place a block under the 2nd to last block of the previous row.",X,
3ROUCZ907FOBH3JGVAJY7UF07GNOOK,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:43 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:43 PDT 2015,,,3ON104KXQLQI43GTTF00YAH1HVE4WY,A5LLSZG8YCAZF,Approved,Mon Oct 12 10:34:23 PDT 2015,Mon Oct 12 10:37:23 PDT 2015,Mon Oct 12 22:37:23 PDT 2015,2015-10-13 05:40:17 UTC,,,180,100% (10/10),100% (10/10),100% (10/10),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0868.gif,"Place 4 blocks vertically.
Place three blocks vertically next to the original row, they should be even on the lower edge.
place one block at the end of the second row. 
Place one block at the end of the fourth row. 
Place one block directly beneath the previous block.",X,
3ROUCZ907FOBH3JGVAJY7UF07GNOOK,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:43 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:43 PDT 2015,,,3MYYFCXHJ41M7HQTEAWIC7VDN7RG4E,A1TQ5B2S7CQ5L1,Approved,Mon Oct 12 11:21:43 PDT 2015,Mon Oct 12 11:26:46 PDT 2015,Mon Oct 12 23:26:46 PDT 2015,2015-10-13 06:30:17 UTC,,,303,100% (19/19),100% (19/19),100% (19/19),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0868.gif,"Place 3 blocks in a vertical line at the center of the grid.
To the left of that, place 4 blocks in a vertical line so that the bottom blocks are aligned.
Place a block to the right of the topmost block of the rightmost vertical line.
Place a block to the right of the rightmost block in the bottom row.
Place a block under the rightmost block of the bottom row.",X,
338GLSUI435W9IYG3OHH45GNC40FSN,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:46 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:46 PDT 2015,,,3PJ71Z61R5WQ0862DM76MS2N7A319C,AWW4I36TBGE2D,Approved,Mon Oct 12 13:27:37 PDT 2015,Mon Oct 12 13:28:43 PDT 2015,Tue Oct 13 01:28:43 PDT 2015,Mon Oct 12 22:23:16 PDT 2015,,,66,100% (76/76),100% (76/76),100% (76/76),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0902.gif,"Create a row 5 blocks across
Stack 2 blocks below the 3rd in the row
Stack 4 blocks below the 4th in the row",X,
338GLSUI435W9IYG3OHH45GNC40FSN,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:46 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:46 PDT 2015,,,3EO896NRAXPGF4VK1HITHSZLVYQTJS,A2O7H7VXLFN6BP,Approved,Mon Oct 12 11:29:55 PDT 2015,Mon Oct 12 11:30:38 PDT 2015,Mon Oct 12 23:30:38 PDT 2015,Mon Oct 12 22:23:15 PDT 2015,,,43,100% (54/54),100% (54/54),100% (54/54),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0902.gif,"Place 1 block somewhere near the middle of the grid.
Place 4 blocks to the right of the starting block.
Find the third block in that row.
Place 2 blocks under it.
Find the fourth block in the original row.
Place 3 blocks under it.",X,
3X4Q1O9UBHG4WXRHEO2WW8T5HRE7OE,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:43 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:47 PDT 2015,,,3RXCAC0YISJNQIDVQDMVTJBIPTY8GO,A2O31IKB0RQXPE,Approved,Mon Oct 12 12:39:05 PDT 2015,Mon Oct 12 12:40:06 PDT 2015,Tue Oct 13 00:40:06 PDT 2015,Mon Oct 12 22:24:42 PDT 2015,,,61,100% (100/100),100% (100/100),100% (100/100),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0872.gif,"For the first column place three blocks vertically on top of each other. 
Place one block directly to the left of the first columns center block.
Place three blocks horizontally directly to the right of the first columns center block. 
Place three blocks horizontally directly to the right of the first columns bottom block.",X,
3X4Q1O9UBHG4WXRHEO2WW8T5HRE7OE,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:43 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:47 PDT 2015,,,37XITHEISX3GRBCMN0WCU9L8HTNCRN,A18I566TMVVSFQ,Approved,Mon Oct 12 11:45:09 PDT 2015,Mon Oct 12 11:45:39 PDT 2015,Mon Oct 12 23:45:39 PDT 2015,Mon Oct 12 22:24:41 PDT 2015,,,30,100% (107/107),100% (90/90),100% (90/90),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0872.gif,"Working from bottom to top, first place a row of four blocks in a row, side by side.
Over the previous row, place a row of five, leaving one to overhang the left side of the previous row.
Over the second to left-most block of the previous row, place one block.",X,
3P7QK0GJ3TF9908IALWIGFJ1QFV2ZV,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:22:01 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:19 PDT 2015,,,352YTHGROW707DL4YGE0X77E27M4HJ,A2QCBYREDUOIWV,Approved,Mon Oct 12 13:36:53 PDT 2015,Mon Oct 12 13:39:03 PDT 2015,Tue Oct 13 01:39:03 PDT 2015,2015-10-13 08:40:20 UTC,,,130,100% (4/4),100% (4/4),100% (4/4),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0779.gif,"Place 2 blocks in a column.
Place 4 blocks to the right side of the bottom block.
Starting from the second block from the right side, place 3 blocks directly above it in a column.
On the second block down, place 1 block on the right side.",X,
3P7QK0GJ3TF9908IALWIGFJ1QFV2ZV,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:22:01 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:19 PDT 2015,,,3QY5DC2MXSEFAFODIWHI7QTVL5YFUK,A8L450UGY77XB,Approved,Mon Oct 12 13:37:48 PDT 2015,Mon Oct 12 13:55:52 PDT 2015,Tue Oct 13 01:55:52 PDT 2015,2015-10-13 09:00:16 UTC,,,1084,100% (37/37),100% (11/11),100% (11/11),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0779.gif,"Place an initial block.
Place 3 blocks to the left of the initial block.
Place 1 block above the 3rd block to the left of the initial block.
Place 1 block to the right of the initial block
Place 3 blocks above the initial block.
Place 1 block to the right of the 2nd block above the initial block.",X,
3E22YV8GG10BKIV59VW0H5KLRBFNPM,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:22:01 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:19 PDT 2015,,,31IBVUNM9TTFNUDDNMRN3CVEZC7FV9,A8L450UGY77XB,Approved,Mon Oct 12 13:37:50 PDT 2015,Mon Oct 12 13:56:49 PDT 2015,Tue Oct 13 01:56:49 PDT 2015,2015-10-13 09:00:16 UTC,,,1139,100% (37/37),100% (11/11),100% (11/11),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0778.gif,"Place an initial block.
Place 1 block below the initial block.
Place 3 blocks above the initial block.
Place 3 blocks to the right of the initial block.
Place 2 blocks above the 3rd block to the right of the initial block.",X,
3E22YV8GG10BKIV59VW0H5KLRBFNPM,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:22:01 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:19 PDT 2015,,,3R2PKQ87NX2G7YLUA2WHJDPTOBNIMM,A2O31IKB0RQXPE,Approved,Mon Oct 12 13:37:24 PDT 2015,Mon Oct 12 13:38:33 PDT 2015,Tue Oct 13 01:38:33 PDT 2015,Mon Oct 12 22:23:45 PDT 2015,,,69,100% (100/100),100% (100/100),100% (100/100),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0778.gif,"For the first row place four blocks horizontally next to each other.
Place three blocks vertically, on top of the block that is furthest left in the first row.
Place one block directly below the block that is furthest left in the first row.
Place two blocks vertically on top of the block that is furthest right in the first row.",X,
3VP28W7DUNETAUKUYGBP0YDQZJ0FZS,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:50 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:06 PDT 2015,,,3QBD8R3Z22DAZU7R2T9QHG4FETO4OV,AWDBHQA8XK0G1,Approved,Mon Oct 12 11:59:23 PDT 2015,Mon Oct 12 12:01:25 PDT 2015,Tue Oct 13 00:01:25 PDT 2015,2015-10-13 07:05:17 UTC,,,122,100% (8/8),100% (8/8),100% (8/8),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0962.gif,"Place four blocks vertically on top of each other.
Place three blocks vertically on the right side next to the blocks from the previous step, starting from the bottom block.
Place three blocks horizontally on the left side next to the bottom block from the first step.",X,
3VP28W7DUNETAUKUYGBP0YDQZJ0FZS,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:50 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:06 PDT 2015,,,3TXD01ZLD5B5CZROYFLZGMW4WFNU49,A24ZCFIA6MPZ84,Approved,Mon Oct 12 13:26:46 PDT 2015,Mon Oct 12 16:18:33 PDT 2015,Tue Oct 13 04:18:33 PDT 2015,2015-10-13 11:20:17 UTC,,,10307,100% (68/68),100% (68/68),100% (68/68),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0962.gif,"Place a row of five blocks in the middle of the page
place a column of three blocks on top of the first from the right most block of the row of five
place a column of two blocks on top of the right most block",X,
3MA5N0ATTC50WL73O4IFH7BDQDDKW9,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:52 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:13 PDT 2015,,,3JAOYWH7VJY3QFA66WPP67B15G9L93,A31A4YKVSOYRVS,Approved,Mon Oct 12 13:30:33 PDT 2015,Mon Oct 12 13:33:02 PDT 2015,Tue Oct 13 01:33:02 PDT 2015,Mon Oct 12 23:43:15 PDT 2015,,,149,100% (38/38),100% (38/38),100% (38/38),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0562.gif,"add four blocks in a stack
on the bottom right side of the stack, add two individual columns of two blocks each, moving right
on the bottom right side of the furthest right column, add a row of two blocks running white.",X,
3MA5N0ATTC50WL73O4IFH7BDQDDKW9,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:52 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:13 PDT 2015,,,3I02618YA10R1SD7WZDNJK7ZNBKPUW,A1J04LCVPIWVB0,Approved,Mon Oct 12 13:37:12 PDT 2015,Mon Oct 12 13:37:56 PDT 2015,Tue Oct 13 01:37:56 PDT 2015,2015-10-13 08:40:19 UTC,,,44,100% (4/4),100% (4/4),100% (4/4),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0562.gif,"Start with a vertical row of 4 blocks
To the right of the lowest block, place 4 blocks hortizontally
To the right of the second lowest, place 2 blocks horizontally",X,
3RWO3EJELH386BOG48Y2KY7IOA9P1F,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:22:00 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:08 PDT 2015,,,3NKQQ8O39ZZICVAHRQMSJQQA9SGUDM,A21YQXPL0SNNR2,Approved,Mon Oct 12 13:27:35 PDT 2015,Mon Oct 12 13:27:51 PDT 2015,Tue Oct 13 01:27:51 PDT 2015,Mon Oct 12 22:24:25 PDT 2015,,,16,100% (175/175),100% (175/175),100% (175/175),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0735.gif,"Start with any block, if a block is already filled in, keep it filled in
Put a block below the last block
Put a block below the last block
Put a block to the left of the last block
Put a block to the right of the last block
Put a block below the last block
Put a block below the last block
Put a block to the right of the last block
Put a block above the last block
Put a block to the left of the last block
Put a block below the last block
Put a block to the left of the last block
Put a block to the left of the last block",X,
